OTU	Rank1	Rank2	Rank3	Rank4	Rank5	Rank6	Rank7	CS4	CS5	CS6	M10	M11	M12	M13	P1	P12	P2	P3	P4
56e06ad5acd01e25fac9d6387e000bdf	d__Bacteria	p__Gemmatimonadota	c__BD2-11_terrestrial_group	o__BD2-11_terrestrial_group	f__BD2-11_terrestrial_group	g__BD2-11_terrestrial_group	NA	0	7	0	0	0	8	7	8	0	0	54	0
49d3698674300b42234a9ddea01ca4e0	d__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Chitinophagales	f__Saprospiraceae	g__uncultured	NA	0	3	0	0	23	9	8	34	0	0	7	0
62810591ac529f1f049741916a3d2f72	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	NA	NA	NA	NA	0	0	0	0	0	14	31	9	9	0	8	13
71cae714618a9fec6ba123933ba3bbc6	d__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Flavobacteriales	f__Flavobacteriaceae	NA	NA	0	0	0	0	0	0	0	0	0	84	0	0
1ac470aa75ee3e72d7802fb33d5ab883	d__Bacteria	p__Acidobacteriota	c__Acidobacteriae	o__Bryobacterales	f__Bryobacteraceae	g__Bryobacter	NA	0	0	0	0	0	0	0	17	7	46	0	0
4fd332d081802854b8e3d0fdfd7b210e	d__Bacteria	p__Spirochaetota	c__Spirochaetia	o__Spirochaetales	f__Spirochaetaceae	g__Spirochaeta	s__uncultured_bacterium	15	0	13	0	0	16	16	0	0	0	23	0
a28c47e22dee635e3c863a3176877398	d__Bacteria	p__Cyanobacteria	c__Cyanobacteriia	o__Chloroplast	f__Chloroplast	g__Chloroplast	NA	4	18	19	0	6	6	13	5	0	0	6	6
a14232d22023c5fef6767769c0f5702d	d__Bacteria	NA	NA	NA	NA	NA	NA	0	48	0	0	0	0	0	0	0	0	35	0
1e9cb78f9daf02ebac4c69ed87a57abc	d__Bacteria	p__Desulfobacterota	c__Desulfuromonadia	o__Sva1033	f__Sva1033	g__Sva1033	NA	0	30	0	0	0	30	0	0	0	0	0	23
0c374ee282e22239df5c70fd25106a7f	d__Bacteria	p__Acidobacteriota	c__Thermoanaerobaculia	o__Thermoanaerobaculales	f__Thermoanaerobaculaceae	g__Subgroup_10	NA	0	0	83	0	0	0	0	0	0	0	0	0
55dd6d17df732aedbe11ebe36bacd402	d__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Sphingobacteriales	f__FFCH9454	g__FFCH9454	s__uncultured_Bacteroidetes	0	0	75	0	0	0	8	0	0	0	0	0
fb31e87f6a86ec43a8ccf3349e56fee8	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Steroidobacterales	f__Woeseiaceae	g__Woeseia	NA	0	0	45	0	0	21	0	17	0	0	0	0
2e84ff2461ffab04a57df5f3d022a3e6	d__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Flavobacteriales	f__Flavobacteriaceae	g__Lutibacter	s__uncultured_Bacteroidetes	0	0	11	9	9	9	30	15	0	0	0	0
f28b8416f62bea0128687893cfa76730	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__EV818SWSAP88	f__EV818SWSAP88	g__EV818SWSAP88	s__uncultured_gamma	0	0	0	83	0	0	0	0	0	0	0	0
aae9ac1c39aedca1750401cad7e90c71	d__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhodobacterales	f__Rhodobacteraceae	g__Yoonia-Loktanella	NA	0	0	0	12	10	0	0	17	0	27	17	0
6387306d3d0b332f27a06689c32ffd7b	d__Bacteria	p__Bacteroidota	c__Ignavibacteria	o__Ignavibacteriales	f__Melioribacteraceae	g__IheB3-7	s__uncultured_bacterium	0	0	0	0	9	27	0	11	36	0	0	0
06737f4788ce7c1885ebc58fa6183f58	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__KI89A_clade	f__KI89A_clade	g__KI89A_clade	s__uncultured_gamma	0	0	0	0	0	0	0	0	83	0	0	0
c1771e3498a2968fb43fd65ae8d50cf9	d__Archaea	p__Crenarchaeota	c__Bathyarchaeia	o__Bathyarchaeia	f__Bathyarchaeia	g__Bathyarchaeia	NA	0	0	0	0	0	0	0	0	0	83	0	0
07b782da20b89fc5e8a43680b20c6b04	d__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Acetobacterales	f__Acetobacteraceae	g__Roseomonas	s__Roseomonas_ludipueritiae	0	0	0	0	0	0	0	0	0	0	0	0
c308a00c6d20c2ebd740085eb9efc3bc	d__Archaea	p__Nanoarchaeota	c__Nanoarchaeia	o__Woesearchaeales	NA	NA	NA	67	0	0	12	0	0	0	3	0	0	0	0
929af679d527ecb43eea6afa091ccc67	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__uncultured	f__uncultured	g__uncultured	NA	28	0	29	25	0	0	0	0	0	0	0	0
7a653257ba0915a77eea95d83934fb1b	d__Bacteria	p__Acidobacteriota	c__Subgroup_21	o__Subgroup_21	f__Subgroup_21	g__Subgroup_21	s__uncultured_bacterium	19	0	0	12	0	9	11	0	0	21	0	10
4553042ff141c49e7339110e53dd1ff4	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Steroidobacterales	f__Woeseiaceae	g__Woeseia	NA	12	0	28	0	0	0	0	0	0	0	21	21
2b99e5ef3da9bd43cf30eb1da99f5d5d	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	NA	NA	NA	NA	12	17	7	0	0	0	0	0	0	36	10	0
6ba64400a7e8beab01c3963980209973	d__Bacteria	p__Desulfobacterota	c__Syntrophobacteria	o__Syntrophobacterales	f__uncultured	g__uncultured	s__uncultured_bacterium	12	11	0	15	8	0	16	0	0	0	20	0
acd9e625e628a7ae8f660824103f66b2	d__Bacteria	p__Acidobacteriota	c__Subgroup_22	o__Subgroup_22	f__Subgroup_22	g__Subgroup_22	NA	10	19	19	14	0	0	0	7	0	0	0	13
e5f163c3d7eebe271d77f9806cee25ea	d__Bacteria	p__Myxococcota	NA	NA	NA	NA	NA	8	11	16	12	0	15	0	7	0	0	6	7
0e758be32a83ff0a392f66e2faa05e62	d__Bacteria	NA	NA	NA	NA	NA	NA	7	15	0	0	7	8	5	26	0	0	8	6
7ddbabb5c885a14f11dd1b3e91099e06	d__Bacteria	p__Myxococcota	c__Polyangia	o__Polyangiales	f__Sandaracinaceae	g__uncultured	NA	0	44	0	0	16	22	0	0	0	0	0	0
80b1393b947ccc740b3e5b48332f6d62	d__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Flavobacteriales	f__Schleiferiaceae	g__Schleiferia	NA	0	0	26	0	24	9	0	0	0	0	23	0
f4c098f154b2652aceb91876b6d7f48f	d__Bacteria	p__Actinobacteriota	c__Actinobacteria	o__Micrococcales	f__Micrococcaceae	g__Micrococcus	NA	0	0	0	0	0	0	0	0	0	0	0	0
838d999fb0739951ce615cd4d40e3426	d__Bacteria	p__Latescibacterota	c__Latescibacterota	o__Latescibacterota	f__Latescibacterota	g__Latescibacterota	NA	0	0	0	72	0	0	0	0	0	10	0	0
8de13d0395ac6e8df0ab4054565bc479	d__Bacteria	p__Latescibacterota	c__Latescibacterota	o__Latescibacterota	f__Latescibacterota	g__Latescibacterota	s__uncultured_bacterium	0	0	0	17	17	0	10	8	0	0	14	16
b3b72d0f33dc29e7ae19009159e9113d	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	NA	NA	NA	NA	0	0	0	0	0	7	0	10	59	0	0	6
a2db2f86f99d99ba22f71e7a03c405bb	d__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Flavobacteriales	f__Cryomorphaceae	g__Vicingus	s__uncultured_bacterium	0	0	0	0	0	0	15	32	0	0	0	35
373a1b2e6221c97486b6d4567c4b6478	d__Bacteria	p__Chloroflexi	c__Dehalococcoidia	o__GIF3	f__GIF3	g__GIF3	s__uncultured_bacterium	0	0	0	0	0	0	0	0	0	82	0	0
9867bfdd7003fe17b0fbab7b3ce3a825	d__Bacteria	p__Chloroflexi	c__Anaerolineae	o__Anaerolineales	f__Anaerolineaceae	g__uncultured	s__uncultured_organism	0	0	0	0	0	0	0	0	0	82	0	0
4884c8e7b4bdb890b35d6a3b774a5f7f	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Xanthomonadales	f__Xanthomonadaceae	g__Stenotrophomonas	NA	0	0	0	0	0	0	0	0	0	0	0	0
77abe77455fd1942aa154e8f3cf93a41	d__Bacteria	p__Chloroflexi	c__Dehalococcoidia	o__GIF3	f__GIF3	g__GIF3	s__uncultured_bacterium	0	0	0	0	0	0	0	0	0	75	0	0
9c1923f0aa3a91c665304830f2dfbd14	d__Bacteria	p__Acidobacteriota	c__Subgroup_22	o__Subgroup_22	f__Subgroup_22	g__Subgroup_22	NA	24	13	8	0	13	1	0	0	0	0	22	0
e07b989a3c68f44d630fdf8b3a2ed84d	d__Bacteria	p__Gemmatimonadota	c__Gemmatimonadetes	o__Gemmatimonadales	f__Gemmatimonadaceae	g__uncultured	NA	21	0	15	16	0	0	0	6	0	0	0	23
db23beff268c9afcac48e51fcfc991e2	d__Bacteria	p__Latescibacterota	c__Latescibacterota	o__Latescibacterota	f__Latescibacterota	g__Latescibacterota	s__uncultured_bacterium	16	0	0	25	0	3	8	5	0	0	9	15
35c0c8a0471a68f2ef204a2de64d2769	d__Bacteria	p__NB1-j	c__NB1-j	o__NB1-j	f__NB1-j	g__NB1-j	NA	16	18	0	0	0	34	0	0	0	0	13	0
6159bd529f3c9842322bc8569b73f540	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Nitrosococcales	f__Nitrosococcaceae	g__Cm1-21	NA	16	18	0	0	8	24	0	0	0	0	0	15
1c3b968043d25214b874042cf87c6893	d__Bacteria	p__Sva0485	c__Sva0485	o__Sva0485	f__Sva0485	g__Sva0485	NA	16	0	0	6	7	17	0	0	0	0	17	18
7579f89555d6bad2a2916963d1894950	d__Bacteria	p__Gemmatimonadota	c__BD2-11_terrestrial_group	o__BD2-11_terrestrial_group	f__BD2-11_terrestrial_group	g__BD2-11_terrestrial_group	s__uncultured_marine	14	18	0	0	6	0	9	0	0	0	34	0
ff0af20a2ef58dce6087354848ea1a58	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__KI89A_clade	f__KI89A_clade	g__KI89A_clade	NA	13	0	13	0	0	0	55	0	0	0	0	0
71c6356c12f01d97dab1e64e98006094	d__Archaea	p__Nanoarchaeota	c__Nanoarchaeia	o__Woesearchaeales	f__Woesearchaeales	g__Woesearchaeales	NA	12	9	0	24	3	10	0	0	0	0	20	3
33dfe66259556e6c673324cd664ff706	d__Bacteria	p__Gemmatimonadota	c__BD2-11_terrestrial_group	o__BD2-11_terrestrial_group	f__BD2-11_terrestrial_group	g__BD2-11_terrestrial_group	NA	9	10	0	15	14	0	10	0	0	0	14	9
f3d0f257467527e2efd7438d277f7f99	d__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Chitinophagales	f__Saprospiraceae	NA	NA	6	24	7	9	0	8	0	0	0	0	13	14
8039adf8d1264130c9192758678f4471	d__Bacteria	p__Schekmanbacteria	c__Schekmanbacteria	o__Schekmanbacteria	f__Schekmanbacteria	g__Schekmanbacteria	s__uncultured_bacterium	6	14	12	16	0	7	12	5	9	0	0	0
f4451c5f8db540e978ad9247f0461802	d__Bacteria	p__Latescibacterota	c__Latescibacterota	o__Latescibacterota	f__Latescibacterota	g__Latescibacterota	s__uncultured_bacterium	0	28	30	0	0	23	0	0	0	0	0	0
9ba222aef94a710a778725030a6a8cf2	d__Bacteria	p__Actinobacteriota	c__Acidimicrobiia	o__Actinomarinales	f__uncultured	g__uncultured	s__uncultured_Acidimicrobiales	0	24	40	0	0	0	0	0	0	0	0	17
fea6ad6cefa3efaaee37cfdacd4a9db9	d__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Defluviicoccales	f__uncultured	g__uncultured	NA	0	8	11	25	0	6	0	0	0	0	24	7
23fe8b3445a46e745e3a1018c39755a4	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	NA	NA	NA	NA	0	6	41	11	0	12	0	0	0	0	0	11
142e95e354fe4a3073545d9ed456050d	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Burkholderiales	f__Burkholderiaceae	g__Limnobacter	s__uncultured_bacterium	0	0	46	0	0	0	0	0	30	0	0	5
bf98290998b0a64f625e3c45c073a676	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__EPR3968-O8a-Bc78	f__EPR3968-O8a-Bc78	g__EPR3968-O8a-Bc78	s__uncultured_bacterium	0	0	3	0	0	0	0	0	73	0	5	0
5f2eb590dc7a873cd90a2ff7a0d614fc	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Granulosicoccales	f__Granulosicoccaceae	g__Granulosicoccus	s__uncultured_gamma	0	0	0	7	11	10	0	25	0	0	19	9
efb5ee723a44818fd05da76bf8ef943f	d__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Chitinophagales	f__Saprospiraceae	g__Portibacter	s__uncultured_bacterium	0	0	0	0	0	0	0	0	81	0	0	0
4fa6d1a4a0f978cca3aff20eb1fbffdb	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Alteromonadales	f__Alteromonadaceae	NA	NA	0	0	0	0	0	0	0	0	0	0	0	81
44c3fb72ca4769cd6285191d49c43011	d__Bacteria	p__Actinobacteriota	c__Actinobacteria	o__Streptomycetales	f__Streptomycetaceae	g__Streptomyces	NA	0	0	0	0	0	0	0	0	0	15	0	0
96876efda934d470ee097f956c31ba6f	d__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhodobacterales	f__Rhodobacteraceae	g__Paracoccus	NA	0	0	0	0	0	0	0	0	0	0	0	27
eed0072e3a813e201224c99ea5d82321	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Alteromonadales	f__Idiomarinaceae	g__Idiomarina	NA	26	54	0	0	0	0	0	0	0	0	0	0
753e665347053f1ee3d792dd3731cd08	d__Bacteria	p__Planctomycetota	c__OM190	o__OM190	f__OM190	g__OM190	NA	9	0	24	0	10	9	0	0	0	0	12	16
392f62ad6d033d8515df1ed230c2395e	d__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhizobiales	f__Hyphomicrobiaceae	NA	NA	9	7	36	0	5	5	0	7	6	0	5	0
a085086a4120ccbc234ecb2cd22ebf8c	d__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Caulobacterales	f__Hyphomonadaceae	g__uncultured	NA	8	0	0	12	0	18	6	11	6	0	0	19
501b0ff5442f42b88783cfd8f501a851	d__Bacteria	p__Acidobacteriota	c__Subgroup_22	o__Subgroup_22	f__Subgroup_22	g__Subgroup_22	s__uncultured_bacterium	0	15	15	5	6	0	3	0	0	0	16	20
a5e526468527f74e6d50098c5aaa6b2f	d__Bacteria	p__Acidobacteriota	c__Subgroup_22	o__Subgroup_22	f__Subgroup_22	g__Subgroup_22	NA	0	1	8	2	0	30	11	0	0	0	11	17
6b4537dcc6297d4d1a7ddabea13fc311	d__Bacteria	p__Actinobacteriota	c__Acidimicrobiia	o__Actinomarinales	f__uncultured	g__uncultured	NA	0	0	80	0	0	0	0	0	0	0	0	0
1789cc830081193786a87852c4903680	d__Bacteria	p__Acidobacteriota	c__Acidobacteriae	o__PAUC26f	f__PAUC26f	g__PAUC26f	s__metagenome	0	0	75	5	0	0	0	0	0	0	0	0
1642db9926004e13ae0f68356f4a20ed	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Thiotrichales	f__Thiotrichaceae	g__Cocleimonas	s__uncultured_bacterium	0	0	26	15	0	0	0	0	30	0	0	9
1ee079d5f7964e351b6bfc6505230161	d__Bacteria	p__Gemmatimonadota	c__BD2-11_terrestrial_group	o__BD2-11_terrestrial_group	f__BD2-11_terrestrial_group	g__BD2-11_terrestrial_group	s__uncultured_bacterium	0	0	25	0	0	0	0	10	45	0	0	0
2056b207fe6e3344efc098caf02b3417	d__Bacteria	p__Fusobacteriota	c__Fusobacteriia	o__Fusobacteriales	f__Fusobacteriaceae	g__Propionigenium	s__uncultured_bacterium	0	0	15	0	0	0	0	0	0	0	65	0
2f4718e360fb0c5c023d9be619f2dc7a	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Thiotrichales	f__Thiotrichaceae	g__uncultured	s__uncultured_sediment	0	0	13	0	0	21	11	0	35	0	0	0
0935f0e7e95755157f546ecc2a4b5700	d__Bacteria	p__MBNT15	c__MBNT15	o__MBNT15	f__MBNT15	g__MBNT15	NA	0	0	0	80	0	0	0	0	0	0	0	0
efeff0721e485181b0b00404a6c3db7d	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	NA	NA	NA	NA	0	0	0	7	12	14	12	16	0	4	11	4
33814d9937d0b75f44d5e3bd80c4753a	d__Bacteria	p__Desulfobacterota	c__Desulfobulbia	o__Desulfobulbales	f__Desulfocapsaceae	NA	NA	0	0	0	0	0	0	25	29	12	14	0	0
136e90e7e16821b49fb1046d13fcfb75	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Thiotrichales	f__Thiotrichaceae	g__uncultured	s__uncultured_sediment	0	0	0	0	0	0	0	0	0	80	0	0
c34d85de305237d63f7afccc074946f4	d__Bacteria	p__Campilobacterota	c__Campylobacteria	o__Campylobacterales	f__Sulfurimonadaceae	g__Sulfurimonas	s__bacterium_enrichment	0	0	0	0	0	0	0	0	0	80	0	0
5c8061da88fb3c987cd1dd2bf34a3b11	d__Bacteria	p__Desulfobacterota	c__Desulfobacteria	o__Desulfatiglandales	f__Desulfatiglandaceae	g__Desulfatiglans	NA	0	0	0	0	0	0	0	0	0	80	0	0
541f7d9c7331a13d7d51bc4c2d6def77	d__Bacteria	p__Cyanobacteria	c__Cyanobacteriia	o__Chloroplast	f__Chloroplast	g__Chloroplast	s__Planoglabratella_opercularis	0	0	0	0	0	0	0	0	0	0	0	0
d451a6f7765934b00161fe7822ab314c	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Thiotrichales	f__Thiotrichaceae	g__uncultured	NA	0	0	7	0	0	0	0	0	0	56	0	0
30d1837c7670ddfff2f4221cb49682a0	d__Bacteria	p__Acidobacteriota	c__Acidobacteriae	o__Bryobacterales	f__Bryobacteraceae	g__Bryobacter	NA	18	0	12	13	0	0	0	0	17	13	0	0
bfe18f0a86e56f33ebdc6c6cd9382ee6	d__Bacteria	p__Latescibacterota	c__Latescibacteria	o__Latescibacterales	f__Latescibacteraceae	g__Latescibacteraceae	s__uncultured_bacterium	0	0	0	0	4	0	0	0	0	72	0	0
10dd06e8f31564e77ef43203b2009b07	d__Bacteria	NA	NA	NA	NA	NA	NA	30	0	0	14	4	0	0	0	0	13	18	0
995480a406cf49dceca1c0e241998e15	d__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhodobacterales	f__Rhodobacteraceae	g__Limibaculum	s__uncultured_Alphaproteobacteria	23	0	0	0	0	22	0	0	0	0	0	34
51bfb2e9cba8fe005ac4bf2738d73647	d__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Bacteroidales	f__Bacteroidetes_BD2-2	g__Bacteroidetes_BD2-2	NA	14	14	0	0	3	25	2	6	0	0	0	15
4a01b279f792f89e90cc67a451b1a4fd	d__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Kiloniellales	f__Kiloniellaceae	g__uncultured	NA	12	0	0	0	0	11	56	0	0	0	0	0
0bd2af9ad9ede172c7528c3fb6c983b6	d__Bacteria	p__Actinobacteriota	c__Acidimicrobiia	o__Actinomarinales	f__uncultured	g__uncultured	NA	12	0	0	0	0	0	57	0	0	0	0	10
ae1981744fe802fc2e0ef77d935e93b4	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Cellvibrionales	f__Halieaceae	NA	NA	10	10	0	5	6	0	0	0	0	0	24	24
1a11d83f121ff64db17eca39863e1fb8	d__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhodobacterales	f__Rhodobacteraceae	NA	NA	0	38	23	0	18	0	0	0	0	0	0	0
eb1225fb0da8639486cb081eec5bfb2a	d__Bacteria	p__Desulfobacterota	c__Syntrophobacteria	o__Syntrophobacterales	f__uncultured	g__uncultured	s__uncultured_bacterium	0	32	22	25	0	0	0	0	0	0	0	0
ca537b1de3264fa7638b7df79d5062ba	d__Bacteria	p__Patescibacteria	c__Parcubacteria	o__Candidatus_Kaiserbacteria	f__Candidatus_Kaiserbacteria	g__Candidatus_Kaiserbacteria	NA	0	16	6	16	5	20	6	0	0	0	10	0
f460f60ce9e30eb704d9f362bc53f582	d__Bacteria	p__Acidobacteriota	c__Subgroup_22	o__Subgroup_22	f__Subgroup_22	g__Subgroup_22	NA	0	14	0	27	0	0	0	0	0	0	12	26
7c39f8bf34b8cb0760c7ed0ecdc0b1e3	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Steroidobacterales	f__Woeseiaceae	g__Woeseia	NA	0	14	0	0	0	40	0	0	0	0	0	25
4b2d86fe506c87fd8bf6aff62b8d348f	d__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Flavobacteriales	f__Flavobacteriaceae	NA	NA	0	0	46	11	0	11	0	0	11	0	0	0
5b34d49ae1298c8df6626dc41c4f7373	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__EPR3968-O8a-Bc78	f__EPR3968-O8a-Bc78	g__EPR3968-O8a-Bc78	NA	0	0	36	0	0	0	0	0	0	0	0	43
f4dd67bae093aebc2a59fdc1df6d090d	d__Bacteria	p__Latescibacterota	c__Latescibacterota	o__Latescibacterota	f__Latescibacterota	g__Latescibacterota	s__uncultured_bacterium	0	0	0	79	0	0	0	0	0	0	0	0
e5629493d778c27178062ff8ae8335ba	d__Bacteria	p__Desulfobacterota	c__Desulfobacteria	o__Desulfobacterales	f__Desulfosarcinaceae	NA	NA	0	0	0	9	0	70	0	0	0	0	0	0
05356c5a77528cba0137a16e6edbeabc	d__Bacteria	p__Actinobacteriota	c__Acidimicrobiia	o__Microtrichales	f__Ilumatobacteraceae	g__Ilumatobacter	NA	0	0	0	0	60	0	0	19	0	0	0	0
d63dfddac478a271c66c2a316dc8376c	d__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Kiloniellales	f__Kiloniellaceae	g__Pelagibius	s__uncultured_Alphaproteobacteria	0	0	0	0	0	35	0	0	0	44	0	0
9a6f9bade6c032fe27d994fc429548b9	d__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Chitinophagales	f__Saprospiraceae	NA	NA	0	0	0	0	0	0	0	0	79	0	0	0
5d2066338ac42db65ed8c8ebf9064fd1	d__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhodobacterales	f__Rhodobacteraceae	NA	NA	0	0	0	0	0	0	0	0	46	0	0	33
39deb481d7fb84b37f44e71e574b9d24	d__Bacteria	p__Desulfobacterota	c__Desulfobacteria	o__Desulfatiglandales	f__Desulfatiglandaceae	g__Desulfatiglans	NA	0	0	0	0	0	0	0	0	9	70	0	0
257d028a74bd46ca214617c435d06045	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	79	0	0
da91fd30587ebda698527cde85d53229	d__Bacteria	p__Verrucomicrobiota	c__Verrucomicrobiae	o__Verrucomicrobiales	f__Akkermansiaceae	g__Akkermansia	NA	62	0	0	0	0	0	10	0	6	0	0	0
73e1071a5b4b87d1d2eb8083b0950475	d__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Chitinophagales	f__Saprospiraceae	g__uncultured	NA	23	8	0	0	0	0	15	0	0	0	0	32
464486d57494ed01a49eeda6b68cdbd5	d__Bacteria	p__Firmicutes	c__Clostridia	o__Christensenellales	f__Christensenellaceae	g__uncultured	s__bacterium_enrichment	9	12	0	8	0	0	19	12	0	0	18	0
d4a1e883a1181c3f573fdcd3f567dda3	d__Bacteria	p__Bacteroidota	c__Ignavibacteria	o__Ignavibacteriales	f__Melioribacteraceae	g__IheB3-7	s__uncultured_Chlorobi	8	0	17	6	0	9	11	9	0	0	13	5
45107cb23fd71050f3b1714c68d4f055	d__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Parvibaculales	f__PS1_clade	g__PS1_clade	s__uncultured_bacterium	8	0	21	0	0	9	0	0	0	0	0	40
90eaa8081f3d8e5d1c5b9fafaec110b2	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	NA	NA	NA	NA	4	5	0	0	9	6	29	17	5	0	3	0
a5110b8f17c53f69fd50ce4d9da4ffc1	d__Bacteria	p__Bacteroidota	c__Rhodothermia	o__Rhodothermales	f__Rhodothermaceae	g__uncultured	NA	0	31	9	0	10	0	0	0	0	0	13	15
659ef7726241237e3f7f8dd406394c43	d__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Chitinophagales	f__Saprospiraceae	g__Portibacter	s__uncultured_Bacteroidetes	0	26	0	0	10	0	14	12	0	0	0	16
7b3c8d97e95fa7ca8d99cad0c475eade	d__Bacteria	p__Acidobacteriota	c__Thermoanaerobaculia	o__Thermoanaerobaculales	f__Thermoanaerobaculaceae	g__Subgroup_10	NA	0	20	21	8	0	13	4	0	0	0	0	12
3ad507e9ece8cf6c7c0157fe3984bb12	d__Bacteria	p__Actinobacteriota	c__Acidimicrobiia	o__Actinomarinales	f__uncultured	g__uncultured	NA	0	0	17	0	0	0	0	17	44	0	0	0
dedb0c45fef5fb01520b33cf6293d6ec	d__Bacteria	p__Desulfobacterota	c__Desulfobacteria	o__Desulfobacterales	f__Desulfosarcinaceae	NA	NA	0	0	17	24	15	0	0	0	0	0	22	0
f992bd1aae5cf7deefb384e7eed905b1	d__Bacteria	p__Acidobacteriota	c__Thermoanaerobaculia	o__Thermoanaerobaculales	f__Thermoanaerobaculaceae	g__Subgroup_23	NA	0	0	11	0	22	0	18	0	0	0	27	0
ac2bfba4c2ede23fc011b8ba832a2166	d__Bacteria	p__Bacteroidota	c__Chlorobia	o__Chlorobiales	f__Chlorobiaceae	g__Prosthecochloris	s__Prosthecochloris_aestuarii	0	0	0	0	0	0	0	0	28	46	0	0
d28fce63baa307dafb2c41d5ab416d9f	d__Bacteria	p__Latescibacterota	c__Latescibacterota	o__Latescibacterota	f__Latescibacterota	g__Latescibacterota	s__uncultured_bacterium	0	0	0	78	0	0	0	0	0	0	0	0
d88f9a2936adf46acaaafd2da1e31568	d__Archaea	p__Crenarchaeota	c__Bathyarchaeia	o__Bathyarchaeia	f__Bathyarchaeia	g__Bathyarchaeia	s__uncultured_eukaryote	0	0	0	42	0	36	0	0	0	0	0	0
5bc969cda5ada7c610e1fa723e64caff	d__Bacteria	p__Actinobacteriota	c__Actinobacteria	o__Micrococcales	f__Demequinaceae	g__Demequina	NA	0	0	0	12	0	0	0	0	0	66	0	0
094c4902679d6aca1705edefc573ebb0	d__Bacteria	p__NB1-j	c__NB1-j	o__NB1-j	f__NB1-j	g__NB1-j	s__uncultured_bacterium	0	0	0	7	6	36	6	0	0	0	10	13
bf55d56e970a8f5b990b00ed3dff8be3	d__Archaea	p__Crenarchaeota	c__Nitrososphaeria	o__Nitrosopumilales	f__Nitrosopumilaceae	g__Candidatus_Nitrosopumilus	NA	0	0	0	0	25	53	0	0	0	0	0	0
3ade28cdb05c051f2157572303ce0492	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Cellvibrionales	f__Halieaceae	g__Halioglobus	NA	0	0	0	0	9	12	16	12	19	0	0	10
967e32b21bbf66a43f5516a36de17fa0	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Ectothiorhodospirales	f__Ectothiorhodospiraceae	g__Thiogranum	s__uncultured_gamma	0	0	0	0	0	78	0	0	0	0	0	0
